Date,Timeguessr Day,Timeguessr Round,City,Subdivision,Country,Year,Michael Total Score,Michael Round Score,Michael Geography,Michael Geography Distance,Michael Time,Michael Time Distance,Michael Time Guessed,Michael Time Score,Michael Geography Score,Michael Geography Score (Min),Michael Geography Score (Max),Sarah Total Score,Sarah Round Score,Sarah Geography,Sarah Geography Distance,Sarah Time,Sarah Time Distance,Sarah Time Guessed,Sarah Time Score,Sarah Geography Score,Sarah Geography Score (Min),Sarah Geography Score (Max),Michael Time Score (Min),Michael Time Score (Max),Sarah Time Score (Min),Sarah Time Score (Max)
2025-09-19,841,5,,,,,46562.0,,OO%,,OOO,,,5000.0,,4750.0,4999.0,40955.0,,OXX,,OOO,,,5000.0,,3500.0,4249.0,5000.0,5000.0,5000.0,5000.0
2025-09-22,844,1,,,,,42277.0,,OO%,,OOO,,,5000.0,,4750.0,4999.0,47145.0,,OO%,,OOO,,,5000.0,,4750.0,4999.0,5000.0,5000.0,5000.0,5000.0
2025-09-22,844,2,,,,,42277.0,,XXX,,O%X,,,,,12.0,2499.0,47145.0,,OO%,,OOX,,,,,4750.0,4999.0,3400.0,3900.0,4300.0,4600.0
2025-09-22,844,3,,,,,42277.0,,OO%,,OOX,,,,,4750.0,4999.0,47145.0,,OO%,,OOX,,,,,4750.0,4999.0,4300.0,4600.0,4300.0,4600.0
2025-09-22,844,4,,,,,42277.0,,OO%,,OOO,,,5000.0,,4750.0,4999.0,47145.0,,OO%,,O%X,,,,,4750.0,4999.0,5000.0,5000.0,3400.0,3900.0
2025-09-22,844,5,,,,,42277.0,,OO%,,OOX,,,,,4750.0,4999.0,47145.0,,OO%,,OOX,,,,,4750.0,4999.0,4300.0,4600.0,4300.0,4600.0
2025-09-24,846,1,,,,,,,,,,,,,,,,39400.0,,O%X,,OOO,,,5000.0,,4250.0,4499.0,,,5000.0,5000.0
2025-09-24,846,2,,,,,,,,,,,,,,,,39400.0,,OO%,,OOX,,,,,4750.0,4999.0,,,4300.0,4600.0
2025-09-24,846,3,,,,,,,,,,,,,,,,39400.0,,%XX,,OXX,,,,,2500.0,3499.0,,,2000.0,2500.0
2025-09-24,846,4,,,,,,,,,,,,,,,,39400.0,,OO%,,OXX,,,,,4750.0,4999.0,,,2000.0,2500.0
2025-09-24,846,5,,,,,,,,,,,,,,,,39400.0,,OOO,,O%X,,,,5000.0,5000.0,5000.0,,,3400.0,3900.0
2025-09-25,847,1,,,,,41217.0,,OO%,,OXX,,,,,4750.0,4999.0,41148.0,,OO%,,OO%,,,,,4750.0,4999.0,2000.0,2500.0,4800.0,4950.0
2025-09-25,847,2,,,,,41217.0,,O%X,,OXX,,,,,4250.0,4499.0,41148.0,,OXX,,OXX,,,,,3500.0,4249.0,2000.0,2500.0,2000.0,2500.0
2025-09-25,847,3,,,,,41217.0,,OXX,,OOX,,,,,3500.0,4249.0,41148.0,,OO%,,OOO,,,5000.0,,4750.0,4999.0,4300.0,4600.0,5000.0,5000.0
2025-09-25,847,4,,,,,41217.0,,OO%,,OOX,,,,,4750.0,4999.0,41148.0,,XXX,,O%X,,,,,12.0,2499.0,4300.0,4600.0,3400.0,3900.0
2025-09-25,847,5,,,,,41217.0,,OO%,,OO%,,,,,4750.0,4999.0,41148.0,,OOX,,OO%,,,,,4500.0,4749.0,4800.0,4950.0,4800.0,4950.0
2025-09-26,848,1,,,,,,,,,,,,,,,,36690.0,,OO%,,XXX,,,0.0,,4750.0,4999.0,,,0.0,0.0
2025-09-26,848,2,,,,,,,,,,,,,,,,36690.0,,OO%,,OOO,,,5000.0,,4750.0,4999.0,,,5000.0,5000.0
2025-09-26,848,3,,,,,,,,,,,,,,,,36690.0,,OO%,,OXX,,,,,4750.0,4999.0,,,2000.0,2500.0
2025-09-26,848,4,,,,,,,,,,,,,,,,36690.0,,OO%,,%XX,,,1000.0,,4750.0,4999.0,,,1000.0,1000.0
2025-09-26,848,5,,,,,,,,,,,,,,,,36690.0,,OXX,,OO%,,,,,3500.0,4249.0,,,4800.0,4950.0
2025-10-02,854,1,,,,,34412.0,,XXX,,OXX,,,,,12.0,2499.0,22298.0,,XXX,,OXX,,,,,12.0,2499.0,2000.0,2500.0,2000.0,2500.0
2025-10-02,854,2,,,,,34412.0,,OO%,,OXX,,,,,4750.0,4999.0,22298.0,,OO%,,%XX,,,1000.0,,4750.0,4999.0,2000.0,2500.0,1000.0,1000.0
2025-10-02,854,3,,,,,34412.0,,OO%,,OXX,,,,,4750.0,4999.0,22298.0,,OXX,,OXX,,,,,3500.0,4249.0,2000.0,2500.0,2000.0,2500.0
2025-10-02,854,4,,,,,34412.0,,O%X,,OXX,,,,,4250.0,4499.0,22298.0,,XXX,,%XX,,,1000.0,,12.0,2499.0,2000.0,2500.0,1000.0,1000.0
2025-10-02,854,5,,,,,34412.0,,OOO,,OOX,,,,5000.0,5000.0,5000.0,22298.0,,OOO,,OXX,,,,5000.0,5000.0,5000.0,4300.0,4600.0,2000.0,2500.0
2025-10-03,855,1,,,,,43135.0,,OO%,,OO%,,,,,4750.0,4999.0,38666.0,,OOO,,OOX,,,,5000.0,5000.0,5000.0,4800.0,4950.0,4300.0,4600.0
2025-10-03,855,2,,,,,43135.0,,OO%,,OXX,,,,,4750.0,4999.0,38666.0,,OO%,,O%X,,,,,4750.0,4999.0,2000.0,2500.0,3400.0,3900.0
2025-10-03,855,3,,,,,43135.0,,OXX,,OOO,,,5000.0,,3500.0,4249.0,38666.0,,OXX,,OOO,,,5000.0,,3500.0,4249.0,5000.0,5000.0,5000.0,5000.0
2025-10-03,855,4,,,,,43135.0,,OXX,,O%X,,,,,3500.0,4249.0,38666.0,,OXX,,OXX,,,,,3500.0,4249.0,3400.0,3900.0,2000.0,2500.0
2025-10-03,855,5,,,,,43135.0,,OO%,,OO%,,,,,4750.0,4999.0,38666.0,,XXX,,OOX,,,,,12.0,2499.0,4800.0,4950.0,4300.0,4600.0
2025-10-06,858,1,,,,,42348.0,,OXX,,OOO,,,5000.0,,3500.0,4249.0,,,,,,,,,,,,5000.0,5000.0,,
2025-10-06,858,2,,,,,42348.0,,OO%,,XXX,,,0.0,,4750.0,4999.0,,,,,,,,,,,,0.0,0.0,,
2025-10-06,858,3,,,,,42348.0,,OO%,,OOO,,,5000.0,,4750.0,4999.0,,,,,,,,,,,,5000.0,5000.0,,
2025-10-06,858,4,,,,,42348.0,,OO%,,OO%,,,,,4750.0,4999.0,,,,,,,,,,,,4800.0,4950.0,,
2025-10-06,858,5,,,,,42348.0,,OXX,,OO%,,,,,3500.0,4249.0,,,,,,,,,,,,4800.0,4950.0,,
2025-10-07,859,1,,,,,44315.0,10000.0,OOO,,OOO,,,5000.0,5000.0,5000.0,5000.0,37360.0,10000.0,OOO,,OOO,,,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
2025-10-07,859,2,,,,,44315.0,,OO%,,OOX,,,,,4750.0,4999.0,37360.0,,OO%,,OOX,,,,,4750.0,4999.0,4300.0,4600.0,4300.0,4600.0
2025-10-07,859,3,,,,,44315.0,,OXX,,OOO,,,5000.0,,3500.0,4249.0,37360.0,,OXX,,OXX,,,,,3500.0,4249.0,5000.0,5000.0,2000.0,2500.0
2025-10-07,859,4,,,,,44315.0,,OO%,,OXX,,,,,4750.0,4999.0,37360.0,,OO%,,XXX,,,0.0,,4750.0,4999.0,2000.0,2500.0,0.0,0.0
2025-10-07,859,5,,,,,44315.0,,O%X,,OO%,,,,,4250.0,4499.0,37360.0,,O%X,,OXX,,,,,4250.0,4499.0,4800.0,4950.0,2000.0,2500.0
2025-10-08,860,1,,,,,39753.0,,OO%,,OXX,,,,,4750.0,4999.0,37859.0,,OO%,,OXX,,,,,4750.0,4999.0,2000.0,2500.0,2000.0,2500.0
2025-10-08,860,2,,,,,39753.0,,XXX,,OOO,,,5000.0,,12.0,2499.0,37859.0,,XXX,,OO%,,,,,12.0,2499.0,5000.0,5000.0,4800.0,4950.0
2025-10-08,860,3,,,,,39753.0,,OO%,,OO%,,,,,4750.0,4999.0,37859.0,,OO%,,OXX,,,,,4750.0,4999.0,4800.0,4950.0,2000.0,2500.0
2025-10-08,860,4,,,,,39753.0,,OO%,,OOO,,,5000.0,,4750.0,4999.0,37859.0,,OO%,,OO%,,,,,4750.0,4999.0,5000.0,5000.0,4800.0,4950.0
2025-10-08,860,5,,,,,39753.0,,OOX,,OXX,,,,,4500.0,4749.0,37859.0,,OXX,,OOX,,,,,3500.0,4249.0,2000.0,2500.0,4300.0,4600.0
2025-10-09,861,1,,,,,46643.0,10000.0,OOO,,OOO,,,5000.0,5000.0,5000.0,5000.0,37165.0,,OO%,,OXX,,,,,4750.0,4999.0,5000.0,5000.0,2000.0,2500.0
2025-10-09,861,2,,,,,46643.0,,OO%,,OO%,,,,,4750.0,4999.0,37165.0,,OXX,,OOX,,,,,3500.0,4249.0,4800.0,4950.0,4300.0,4600.0
2025-10-09,861,3,,,,,46643.0,,OO%,,OO%,,,,,4750.0,4999.0,37165.0,,OO%,,XXX,,,0.0,,4750.0,4999.0,4800.0,4950.0,0.0,0.0
2025-10-09,861,4,,,,,46643.0,,OO%,,OXX,,,,,4750.0,4999.0,37165.0,,OOO,,OOX,,,,5000.0,5000.0,5000.0,2000.0,2500.0,4300.0,4600.0
2025-10-09,861,5,,,,,46643.0,,O%X,,OO%,,,,,4250.0,4499.0,37165.0,,%XX,,OOO,,,5000.0,,2500.0,3499.0,4800.0,4950.0,5000.0,5000.0
2025-10-10,862,1,London,,United Kingdom,1970.0,36512.0,8359.2,OO%,1300.0,O%X,7.0,1977.0,3400.0,4959.2,4959.2,4959.2,39532.0,,OO%,,OO%,,,,,4750.0,4999.0,3400.0,3400.0,4800.0,4950.0
2025-10-10,862,2,Helsinki,,Finland,1926.0,36512.0,8396.016,OO%,199.2,O%X,6.0,1920.0,3400.0,4996.016,4996.016,4996.016,39532.0,,%XX,,OXX,,,,,2500.0,3499.0,3400.0,3400.0,2000.0,2500.0
2025-10-10,862,3,Pyongyang,,North Korea,1994.0,36512.0,6957.6,OO%,1400.0,OXX,12.0,1982.0,2000.0,4957.6,4957.6,4957.6,39532.0,,OO%,,OXX,,,,,4750.0,4999.0,2000.0,2000.0,2000.0,2500.0
2025-10-10,862,4,Chicago,Illinois,United States,1940.0,36512.0,2926.95,%XX,1146100.0,XXX,28.0,1968.0,0.0,2926.95,2926.95,2926.95,39532.0,,OOO,,OXX,,,,5000.0,5000.0,5000.0,0.0,0.0,2000.0,2500.0
2025-10-10,862,5,Paris,,France,2025.0,36512.0,9871.2,OO%,7200.0,OOO,0.0,2025.0,5000.0,4871.2,4871.2,4871.2,39532.0,,OO%,,OOO,,,5000.0,,4750.0,4999.0,5000.0,5000.0,5000.0,5000.0
2025-10-13,865,1,Zurich,,Switzerland,1953.0,44265.0,6740.4,OOX,39900.0,OXX,14.0,1967.0,2000.0,4740.4,4740.4,4740.4,33890.0,,OO%,,OOX,,,,,4750.0,4999.0,2000.0,2000.0,4300.0,4600.0
2025-10-13,865,2,Helsinki,,Finland,1926.0,44265.0,9935.2,OO%,2800.0,OOO,0.0,1926.0,5000.0,4935.2,4935.2,4935.2,33890.0,,OXX,,OOO,,,5000.0,,3500.0,4249.0,5000.0,5000.0,5000.0,5000.0
2025-10-13,865,3,St. George's,,Grenada,1983.0,44265.0,9945.396,OO%,230.2,OO%,1.0,1982.0,4950.0,4995.396,4995.396,4995.396,33890.0,,OO%,,OXX,,,,,4750.0,4999.0,4950.0,4950.0,2000.0,2500.0
2025-10-13,865,4,Baghdad,,Iraq,2017.0,44265.0,8385.887999999999,OO%,705.6,O%X,6.0,2023.0,3400.0,4985.888,4985.888,4985.888,33890.0,,OXX,,OO%,,,,,3500.0,4249.0,3400.0,3400.0,4800.0,4950.0
2025-10-13,865,5,Trinity Test Site,New Mexico,United States,1945.0,44265.0,9259.2,O%X,240800.0,OOO,0.0,1945.0,5000.0,4259.2,4259.2,4259.2,33890.0,,XXX,,XXX,,,0.0,,12.0,2499.0,5000.0,5000.0,0.0,0.0
2025-10-14,866,1,Budapest,,Hungary,1956.0,48153.0,9954.4,OO%,1600.0,OOO,0.0,1956.0,5000.0,4954.4,4954.4,4954.4,36496.0,,OO%,,OOX,,,,,4750.0,4999.0,5000.0,5000.0,4300.0,4600.0
2025-10-14,866,2,Sarajevo,,Bosnia,1984.0,48153.0,10000.0,OOO,28.1,OOO,0.0,1984.0,5000.0,5000.0,5000.0,5000.0,36496.0,,OO%,,O%X,,,,,4750.0,4999.0,5000.0,5000.0,3400.0,3900.0
2025-10-14,866,3,Manchester,New Hampshire,United States,1918.0,48153.0,9798.838,OO%,58.1,OO%,2.0,1916.0,4800.0,4998.838,4998.838,4998.838,36496.0,,XXX,,OOO,,,5000.0,,12.0,2499.0,4800.0,4800.0,5000.0,5000.0
2025-10-14,866,4,Brisbane,,Australia,1910.0,48153.0,8893.282,OO%,335.9,O%X,5.0,1905.0,3900.0,4993.282,4993.282,4993.282,36496.0,,%XX,,OO%,,,,,2500.0,3499.0,3900.0,3900.0,4800.0,4950.0
2025-10-14,866,5,Collana,,Bolivia,2012.0,48153.0,9506.8,OOX,48300.0,OO%,2.0,2014.0,4800.0,4706.8,4706.8,4706.8,36496.0,,OOX,,%XX,,,1000.0,,4500.0,4749.0,4800.0,4800.0,1000.0,1000.0
2025-10-15,867,1,Lisbon,,Portugal,1935.0,38244.0,9947.054,OO%,147.3,OO%,1.0,1936.0,4950.0,4997.054,4997.054,4997.054,42994.0,,OO%,,O%X,,,,,4750.0,4999.0,4950.0,4950.0,3400.0,3900.0
2025-10-15,867,2,Tokyo,,Japan,2008.0,38244.0,10000.0,OOO,46.4,OOO,0.0,2008.0,5000.0,5000.0,5000.0,5000.0,42994.0,,OO%,,OOO,,,5000.0,,4750.0,4999.0,5000.0,5000.0,5000.0,5000.0
2025-10-15,867,3,Brussels,,Belgium,1982.0,38244.0,8362.4,OO%,1100.0,O%X,6.0,1976.0,3400.0,4962.4,4962.4,4962.4,42994.0,,OO%,,%XX,,,1000.0,,4750.0,4999.0,3400.0,3400.0,1000.0,1000.0
2025-10-15,867,4,New Orleans,Louisiana,United States,1943.0,38244.0,6990.588,OO%,470.6,OXX,15.0,1958.0,2000.0,4990.588,4990.588,4990.588,42994.0,,OO%,,O%X,,,,,4750.0,4999.0,2000.0,2000.0,3400.0,3900.0
2025-10-15,867,5,Mexico City,,Mexico,1962.0,38244.0,2942.5,%XX,1115000.0,XXX,36.0,1998.0,0.0,2942.5,2942.5,2942.5,42994.0,,OO%,,OO%,,,,,4750.0,4999.0,0.0,0.0,4800.0,4950.0
2025-10-16,868,1,London,,United Kingdom,1970.0,40986.0,9384.4,OOX,78900.0,OO%,2.0,1972.0,4800.0,4584.4,4584.4,4584.4,31389.0,,XXX,,XXX,,,0.0,,12.0,2499.0,4800.0,4800.0,0.0,0.0
2025-10-16,868,2,Katowice,,Poland,1929.0,40986.0,6201.1,OXX,298900.0,OXX,13.0,1916.0,2000.0,4201.1,4201.1,4201.1,31389.0,,OXX,,OXX,,,,,3500.0,4249.0,2000.0,2000.0,2000.0,2500.0
2025-10-16,868,3,Edmonton,,Canada,1913.0,40986.0,8400.0,OOO,14.5,O%X,6.0,1907.0,3400.0,5000.0,5000.0,5000.0,31389.0,,OO%,,O%X,,,,,4750.0,4999.0,3400.0,3400.0,3400.0,3900.0
2025-10-16,868,4,Venice,,Italy,1973.0,40986.0,7000.0,OOO,46.0,OXX,11.0,1962.0,2000.0,5000.0,5000.0,5000.0,31389.0,,OO%,,O%X,,,,,4750.0,4999.0,2000.0,2000.0,3400.0,3900.0
2025-10-16,868,5,Memphis,Tennessee,United States,2025.0,40986.0,10000.0,OOO,29.4,OOO,0.0,2025.0,5000.0,5000.0,5000.0,5000.0,31389.0,,%XX,,OOO,,,5000.0,,2500.0,3499.0,5000.0,5000.0,5000.0,5000.0
2025-10-17,869,1,Heemskerk,,Netherlands,1990.0,41478.0,4816.8,OO%,20800.0,XXX,22.0,1968.0,0.0,4816.8,4816.8,4816.8,,,,,,,,,,,,0.0,0.0,,
2025-10-17,869,2,Istanbul,,Turkey,2005.0,41478.0,9938.33,OO%,583.5,OO%,1.0,2004.0,4950.0,4988.33,4988.33,4988.33,,,,,,,,,,,,4950.0,4950.0,,
2025-10-17,869,3,Copenhagen,,Denmark,1953.0,41478.0,8624.4,OXX,675600.0,OO%,2.0,1955.0,4800.0,3824.4,3824.4,3824.4,,,,,,,,,,,,4800.0,4800.0,,
2025-10-17,869,4,Manila,,Philippines,1986.0,41478.0,8226.5,OXX,573500.0,OOX,4.0,1982.0,4300.0,3926.5,3926.5,3926.5,,,,,,,,,,,,4300.0,4300.0,,
2025-10-17,869,5,Chicago,Illinois,United States,1941.0,41478.0,9872.8,OO%,6800.0,OOO,0.0,1941.0,5000.0,4872.8,4872.8,4872.8,,,,,,,,,,,,5000.0,5000.0,,
2025-10-20,872,1,Vatican City,,Vatican City,1959.0,42306.0,9598.394,OO%,80.3,OOX,3.0,1962.0,4600.0,4998.394,4998.394,4998.394,35245.0,9556.0,OO%,1500.0,OOX,3.0,1962.0,4600.0,4956.0,4956.0,4956.0,4600.0,4600.0,4600.0,4600.0
2025-10-20,872,2,London,,United Kingdom,1911.0,42306.0,9784.552,OO%,772.4,OO%,2.0,1913.0,4800.0,4984.552,4984.552,4984.552,35245.0,8895.08,OO%,246.0,O%X,5.0,1906.0,3900.0,4995.08,4995.08,4995.08,4800.0,4800.0,3900.0,3900.0
2025-10-20,872,3,Havana,,Cuba,2006.0,42306.0,5930.4,OO%,3100.0,%XX,17.0,2023.0,1000.0,4930.4,4930.4,4930.4,35245.0,2012.0,XXX,6411000.0,OXX,11.0,2017.0,2000.0,12.0,12.0,12.0,1000.0,1000.0,2000.0,2000.0
2025-10-20,872,4,Ocean City,New Jersey,United States,2017.0,42306.0,10000.0,OOO,12.2,OOO,0.0,2017.0,5000.0,5000.0,5000.0,5000.0,35245.0,9587.08,OO%,646.0,OOX,3.0,2014.0,4600.0,4987.08,4987.08,4987.08,5000.0,5000.0,4600.0,4600.0
2025-10-20,872,5,Oslo,,Norway,1950.0,42306.0,6991.82,OO%,409.0,OXX,14.0,1964.0,2000.0,4991.82,4991.82,4991.82,35245.0,5195.0,OXX,305000.0,%XX,20.0,1930.0,1000.0,4195.0,4195.0,4195.0,2000.0,2000.0,1000.0,1000.0
2025-10-21,873,1,Washington DC,,United States,1964.0,38133.0,10000.0,OOO,21.6,OOO,0.0,1964.0,5000.0,5000.0,5000.0,5000.0,42487.0,9950.0,OOO,17.4,OO%,1.0,1965.0,4950.0,5000.0,5000.0,5000.0,5000.0,5000.0,4950.0,4950.0
2025-10-21,873,2,Zagreb,,Croatia,1947.0,38133.0,4959.2,OO%,1300.0,XXX,22.0,1969.0,0.0,4959.2,4959.2,4959.2,42487.0,8400.0,OOO,25.0,O%X,6.0,1953.0,3400.0,5000.0,5000.0,5000.0,0.0,0.0,3400.0,3400.0
2025-10-21,873,3,Moscow,,Russia,1991.0,38133.0,7266.1,OXX,633900.0,O%X,7.0,1998.0,3400.0,3866.1,3866.1,3866.1,42487.0,9285.1,OO%,745.0,OOX,4.0,1995.0,4300.0,4985.1,4985.1,4985.1,3400.0,3400.0,4300.0,4300.0
2025-10-21,873,4,Monrovia,,Liberia,2014.0,38133.0,9995.851999999999,OO%,207.4,OOO,0.0,2014.0,5000.0,4995.852,4995.852,4995.852,42487.0,9940.14,OO%,493.0,OO%,1.0,2015.0,4950.0,4990.14,4990.14,4990.14,5000.0,5000.0,4950.0,4950.0
2025-10-21,873,5,Milan,,Italy,1975.0,38133.0,5912.8,OO%,4200.0,%XX,17.0,1958.0,1000.0,4912.8,4912.8,4912.8,42487.0,4911.2,OO%,4300.0,XXX,49.0,1926.0,0.0,4911.2,4911.2,4911.2,1000.0,1000.0,0.0,0.0
2025-10-22,874,1,Moab,Utah,United States,2025.0,29061.0,6658.5,OXX,341500.0,OXX,10.0,2015.0,2500.0,4158.5,4158.5,4158.5,36435.0,7560.7,OXX,339300.0,O%X,7.0,2018.0,3400.0,4160.7,4160.7,4160.7,2500.0,2500.0,3400.0,3400.0
2025-10-22,874,2,Caracas,,Venezuela,1988.0,29061.0,4997.366,OO%,131.7,XXX,35.0,2023.0,0.0,4997.366,4997.366,4997.366,36435.0,8386.86,OO%,657.0,O%X,7.0,1995.0,3400.0,4986.86,4986.86,4986.86,0.0,0.0,3400.0,3400.0
2025-10-22,874,3,Barcelona,,Spain,1957.0,29061.0,7441.6,OO%,2400.0,OXX,8.0,1965.0,2500.0,4941.6,4941.6,4941.6,36435.0,9557.6,OO%,1400.0,OOX,3.0,1960.0,4600.0,4957.6,4957.6,4957.6,2500.0,2500.0,4600.0,4600.0
2025-10-22,874,4,Baku,,Azerbaijan,2024.0,29061.0,5012.0,XXX,9363500.0,OOO,0.0,2024.0,5000.0,12.0,12.0,12.0,36435.0,5012.0,XXX,9682000.0,OOO,0.0,2024.0,5000.0,12.0,12.0,12.0,5000.0,5000.0,5000.0,5000.0
2025-10-22,874,5,Paris,,France,1924.0,29061.0,4952.8,OO%,1700.0,XXX,24.0,1948.0,0.0,4952.8,4952.8,4952.8,36435.0,5917.6,OO%,3900.0,%XX,20.0,1944.0,1000.0,4917.6,4917.6,4917.6,0.0,0.0,1000.0,1000.0
2025-10-23,875,1,Zurich,,Switzerland,1962.0,41019.0,8755.3,OXX,694700.0,OO%,1.0,1963.0,4950.0,3805.3,3805.3,3805.3,41458.0,9989.32,OO%,534.0,OOO,0.0,1962.0,5000.0,4989.32,4989.32,4989.32,4950.0,4950.0,5000.0,5000.0
2025-10-23,875,2,Philadelphia,Pennsylvania,United States,1986.0,41019.0,5992.994,OO%,350.3,%XX,20.0,2006.0,1000.0,4992.994,4992.994,4992.994,41458.0,6868.0,O%X,132000.0,OXX,9.0,1995.0,2500.0,4368.0,4368.0,4368.0,1000.0,1000.0,2500.0,2500.0
2025-10-23,875,3,Jerusalem,,Israel,1940.0,41019.0,6877.6,OO%,5600.0,OXX,14.0,1954.0,2000.0,4877.6,4877.6,4877.6,41458.0,6856.0,OO%,11000.0,OXX,15.0,1955.0,2000.0,4856.0,4856.0,4856.0,2000.0,2000.0,2000.0,2000.0
2025-10-23,875,4,Gyor,,Hungary,1956.0,41019.0,9600.0,OOO,13.8,OOX,3.0,1953.0,4600.0,5000.0,5000.0,5000.0,41458.0,7793.0,O%X,107000.0,O%X,6.0,1962.0,3400.0,4393.0,4393.0,4393.0,4600.0,4600.0,3400.0,3400.0
2025-10-23,875,5,Tokyo,,Japan,2015.0,41019.0,9950.0,OO%,14.3,OO%,1.0,2016.0,4950.0,5000.0,5000.0,5000.0,41458.0,9952.8,OO%,1700.0,OOO,0.0,2015.0,5000.0,4952.8,4952.8,4952.8,4950.0,4950.0,5000.0,5000.0
2025-10-24,876,1,Oklahoma City,Oklahoma,United States,1995.0,38495.0,9980.926,OO%,953.7,OO%,0.0,1995.0,5000.0,4980.926,4980.926,4980.926,40175.0,8388.8,OO%,560.0,O%X,7.0,1988.0,3400.0,4988.8,4988.8,4988.8,5000.0,5000.0,3400.0,3400.0
2025-10-24,876,2,Dublin,,Ireland,1946.0,38495.0,2451.58,XXX,5242100.0,OXX,13.0,1959.0,2000.0,451.5799999999999,451.5799999999999,451.5799999999999,40175.0,8336.0,OXX,464000.0,OOX,4.0,1950.0,4300.0,4036.0,4036.0,4036.0,2000.0,2000.0,4300.0,4300.0
2025-10-24,876,3,Dresden,,Germany,1978.0,38495.0,9334.6,O%X,165400.0,OOO,0.0,1978.0,5000.0,4334.6,4334.6,4334.6,40175.0,3950.0,OXX,550000.0,XXX,25.0,1953.0,0.0,3950.0,3950.0,3950.0,5000.0,5000.0,0.0,0.0
2025-10-24,876,4,Warsaw,,Poland,1959.0,38495.0,8385.862000000001,OO%,706.9,O%X,6.0,1965.0,3400.0,4985.862,4985.862,4985.862,40175.0,9912.4,OO%,1100.0,OO%,1.0,1960.0,4950.0,4962.4,4962.4,4962.4,3400.0,3400.0,4950.0,4950.0
2025-10-24,876,5,Thimphu,,Bhutan,2008.0,38495.0,8391.188,OO%,440.6,O%X,6.0,2002.0,3400.0,4991.188,4991.188,4991.188,40175.0,9591.220000000001,OO%,439.0,OOX,3.0,2005.0,4600.0,4991.22,4991.22,4991.22,3400.0,3400.0,4600.0,4600.0
2025-10-27,879,1,Montreal,,Canada,1967.0,39523.0,9875.2,OO%,6200.0,OOO,0.0,1967.0,5000.0,4875.2,4875.2,4875.2,43083.0,6823.0677,XXX,2031000.0,OOO,0.0,1967.0,5000.0,1823.0677,1823.0677,1823.0677,5000.0,5000.0,5000.0,5000.0
2025-10-27,879,2,Shanghai,,China,2012.0,39523.0,8333.6,OO%,2900.0,O%X,7.0,2019.0,3400.0,4933.6,4933.6,4933.6,43083.0,6956.0,OO%,1500.0,OXX,12.0,2024.0,2000.0,4956.0,4956.0,4956.0,3400.0,3400.0,2000.0,2000.0
2025-10-27,879,3,Berlin,,Germany,1941.0,39523.0,9592.060000000001,OO%,397.0,OOX,3.0,1938.0,4600.0,4992.06,4992.06,4992.06,43083.0,9891.6,OO%,2400.0,OO%,1.0,1940.0,4950.0,4941.6,4941.6,4941.6,4600.0,4600.0,4950.0,4950.0
2025-10-27,879,4,New York,New York,United States,1911.0,39523.0,8309.6,OO%,4400.0,O%X,6.0,1905.0,3400.0,4909.6,4909.6,4909.6,43083.0,10000.0,OOO,37.0,OOO,0.0,1911.0,5000.0,5000.0,5000.0,5000.0,3400.0,3400.0,5000.0,5000.0
2025-10-27,879,5,Athens,,Greece,1991.0,39523.0,3412.0,XXX,11112200.0,O%X,7.0,1984.0,3400.0,12.0,12.0,12.0,43083.0,9410.0,OO%,22500.0,OOX,3.0,1988.0,4600.0,4810.0,4810.0,4810.0,3400.0,3400.0,4600.0,4600.0
2025-10-28,880,1,Washington DC,,United States,1945.0,36235.0,6000.0,OOO,38.1,%XX,20.0,1925.0,1000.0,5000.0,5000.0,5000.0,40221.0,9998.939999999999,OO%,53.0,OOO,0.0,1945.0,5000.0,4998.94,4998.94,4998.94,1000.0,1000.0,5000.0,5000.0
2025-10-28,880,2,Helsinki,,Finland,1950.0,36235.0,8851.2,OO%,1800.0,O%X,5.0,1955.0,3900.0,4951.2,4951.2,4951.2,40221.0,6105.0,OXX,395000.0,OXX,12.0,1962.0,2000.0,4105.0,4105.0,4105.0,3900.0,3900.0,2000.0,2000.0
2025-10-28,880,3,Abidja,,Ivory Coast,2025.0,36235.0,8268.8,OO%,7800.0,O%X,7.0,2018.0,3400.0,4868.8,4868.8,4868.8,40221.0,7376.0,OO%,6000.0,OXX,9.0,2016.0,2500.0,4876.0,4876.0,4876.0,3400.0,3400.0,2500.0,2500.0
2025-10-28,880,4,St. Petersburg,,Russia,1968.0,36235.0,7497.356,OO%,132.2,OXX,8.0,1976.0,2500.0,4997.356,4997.356,4997.356,40221.0,6951.2,OO%,1800.0,OXX,13.0,1955.0,2000.0,4951.2,4951.2,4951.2,2500.0,2500.0,2000.0,2000.0
2025-10-28,880,5,Dubai,,United Arab Emirates,2006.0,36235.0,5616.8,OXX,883200.0,OXX,13.0,2019.0,2000.0,3616.8,3616.8,3616.8,40221.0,9789.2,OO%,15200.0,OO%,1.0,2005.0,4950.0,4839.2,4839.2,4839.2,2000.0,2000.0,4950.0,4950.0
